psp,txn_id,order_id,operation_type,engine_status,engine_at,provider_ref,provider_type,provider_status,provider_at,currency,engine_amount,provider_amount,engine_in_period,provider_in_period,engine_usd,provider_usd,cause,diff_usd,cause_bucket
paypal_us,TXN-101566,ORD-501566,SALE,settled,2026-06-14 13:26:45,EBJALLF6PZE6RTMWV,Website Payment,Completed,2026-06-14 13:26:45,USD,4.99,4.99,true,true,4.99,4.99,matched,0.00,matched
paypal_us,TXN-100459,ORD-500459,SALE,settled,2026-06-10 19:44:45,ECC9ZF7NCLZKSPHEE,Website Payment,Completed,2026-06-10 19:44:45,USD,4.99,4.99,true,true,4.99,4.99,matched,0.00,matched
paypal_us,TXN-102048,ORD-502048,SALE,settled,2026-06-14 15:36:22,ECLCGHJAD8UANF2SC,Website Payment,Completed,2026-06-14 15:36:22,USD,59.99,59.99,true,true,59.99,59.99,matched,0.00,matched
paypal_us,TXN-101372,ORD-501372,SALE,settled,2026-06-18 11:03:41,EJU2B5Y3MYD70RC97,Website Payment,Completed,2026-06-18 11:03:41,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100794,ORD-500794,SALE,settled,2026-06-19 11:08:28,F9NEQ21J3C2958N8P,Website Payment,Completed,2026-06-19 11:08:28,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100145,ORD-500145,SALE,settled,2026-06-24 13:56:24,FGNVWRRWRJQE13Y98,Website Payment,Completed,2026-06-24 13:56:24,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101430,ORD-501430,SALE,settled,2026-06-15 11:39:21,FH41MZMAM4Y1YJU3J,Website Payment,Completed,2026-06-15 11:39:21,USD,24.99,24.99,true,true,24.99,24.99,matched,0.00,matched
paypal_us,TXN-100169,ORD-500169,SALE,settled,2026-06-02 20:06:31,FMYJSSDFU1KXLCP38,Website Payment,Completed,2026-06-02 20:06:31,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-107811,ORD-501347,REFUND,settled,2026-06-14 12:09:03,FMZENAHTF0VXZLZ08,Refund,Refunded,2026-06-14 12:09:03,USD,59.99,-59.99,true,true,-59.99,-59.99,matched,0.00,matched
paypal_us,TXN-101712,ORD-501712,SALE,settled,2026-06-18 19:06:33,G3NPGUS2C5F6P2XB4,Website Payment,Completed,2026-06-18 19:06:33,USD,59.99,59.99,true,true,59.99,59.99,matched,0.00,matched
paypal_us,TXN-100112,ORD-500112,SALE,settled,2026-06-18 13:42:35,G7YKJ7DBC7ZYS6DJ5,Website Payment,Completed,2026-06-18 13:42:35,USD,24.99,24.99,true,true,24.99,24.99,matched,0.00,matched
paypal_us,TXN-100689,ORD-500689,SALE,settled,2026-06-13 10:26:35,GGP2VRLTJ9XPHJKPX,Website Payment,Completed,2026-06-13 10:26:35,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101925,ORD-501925,SALE,settled,2026-06-16 17:09:16,GK0TH38M8WFRC34A3,Website Payment,Completed,2026-06-16 17:09:16,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100702,ORD-500702,SALE,settled,2026-06-03 16:26:25,H73AHLXASTVFHC2KX,Website Payment,Completed,2026-06-03 16:26:25,USD,24.99,24.99,true,true,24.99,24.99,matched,0.00,matched
paypal_us,TXN-100948,ORD-500948,SALE,settled,2026-06-14 10:05:42,HER0QQDALNL8GXSJC,Website Payment,Completed,2026-06-14 10:05:42,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101799,ORD-501799,SALE,settled,2026-06-16 10:56:11,HZ35GXFDFH9Y4ZB75,Website Payment,Completed,2026-06-16 10:56:11,USD,59.99,59.99,true,true,59.99,59.99,matched,0.00,matched
paypal_us,TXN-100955,ORD-500955,SALE,settled,2026-06-09 12:24:47,JCUPBZF73YTDHP6EB,Website Payment,Completed,2026-06-09 12:24:47,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100425,ORD-500425,SALE,settled,2026-06-10 10:20:54,JHSD7REYFL8HV13QS,Website Payment,Completed,2026-06-10 10:20:54,USD,59.99,59.99,true,true,59.99,59.99,matched,0.00,matched
paypal_us,TXN-101344,ORD-501344,SALE,settled,2026-06-11 08:44:31,JYMA6UDANGWT360KY,Website Payment,Completed,2026-06-11 08:44:31,USD,24.99,24.99,true,true,24.99,24.99,matched,0.00,matched
paypal_us,TXN-100190,ORD-500190,SALE,settled,2026-06-07 16:07:38,KU06LZ1F8NCUG05EB,Website Payment,Completed,2026-06-07 16:07:38,USD,59.99,59.99,true,true,59.99,59.99,matched,0.00,matched
paypal_us,TXN-107816,ORD-501576,REFUND,settled,2026-06-18 10:41:46,LFP5WDHYZEQSWR544,Refund,Refunded,2026-06-18 10:41:46,USD,5.00,-5.00,true,true,-5.00,-5.00,matched,0.00,matched
paypal_us,TXN-100869,ORD-500869,SALE,settled,2026-06-13 15:39:28,LNU8E7N1B2Q7UN7Q1,Website Payment,Completed,2026-06-13 15:39:28,USD,24.99,24.99,true,true,24.99,24.99,matched,0.00,matched
paypal_us,TXN-100196,ORD-500196,SALE,settled,2026-06-21 07:53:18,LQT8EMHXKAKF2QZKJ,Website Payment,Completed,2026-06-21 07:53:18,USD,24.99,24.99,true,true,24.99,24.99,matched,0.00,matched
paypal_us,TXN-101487,ORD-501487,SALE,settled,2026-06-26 15:12:39,M075CBWQQVT4D5JBC,Website Payment,Completed,2026-06-26 15:12:39,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101283,ORD-501283,SALE,settled,2026-06-19 09:13:29,MB080HCRULLKBYE15,Website Payment,Completed,2026-06-19 09:13:29,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100842,ORD-500842,SALE,settled,2026-06-23 12:25:11,MLWVMHZJJBX3P07WM,Website Payment,Completed,2026-06-23 12:25:11,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100911,ORD-500911,SALE,settled,2026-06-16 09:57:14,MVC89XUX2N4VJKNEP,Website Payment,Completed,2026-06-16 09:57:14,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100258,ORD-500258,SALE,settled,2026-06-15 15:49:01,N04G8BZ4M9BGDYGJH,Website Payment,Completed,2026-06-15 15:49:01,USD,4.99,4.99,true,true,4.99,4.99,matched,0.00,matched
paypal_us,TXN-100605,ORD-500605,SALE,settled,2026-06-07 14:53:21,NEU79GYULJZUX5FEA,Website Payment,Completed,2026-06-07 14:53:21,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101890,ORD-501890,SALE,settled,2026-06-23 17:41:16,NG7Z8PT8E6JU8N8L6,Website Payment,Completed,2026-06-23 17:41:16,USD,59.99,59.99,true,true,59.99,59.99,matched,0.00,matched
paypal_us,TXN-100204,ORD-500204,SALE,settled,2026-06-26 16:34:57,P58D0ZNV422ZZ84BN,Website Payment,Completed,2026-06-26 16:34:57,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-102017,ORD-502017,SALE,settled,2026-06-16 09:09:27,PDLZP4PGKVE2AUY5C,Website Payment,Completed,2026-06-16 09:09:27,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100820,ORD-500820,SALE,settled,2026-06-12 15:11:32,PP9VPSJXECQJZ7XTE,Website Payment,Completed,2026-06-12 15:11:32,USD,4.99,4.99,true,true,4.99,4.99,matched,0.00,matched
paypal_us,TXN-101532,ORD-501532,SALE,settled,2026-06-03 13:19:59,QH3361U20R93105WC,Website Payment,Completed,2026-06-03 13:19:59,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100345,ORD-500345,SALE,settled,2026-06-12 12:40:00,QHHTL0B67LYN3QNDR,Website Payment,Completed,2026-06-12 12:40:00,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100686,ORD-500686,SALE,settled,2026-06-15 12:02:45,QJLU1JQ1PCY90471M,Website Payment,Completed,2026-06-15 12:02:45,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100555,ORD-500555,SALE,declined,2026-06-02 16:01:37,QK18NS4YDNWLET0YX,Website Payment,Denied,2026-06-02 16:31:37,USD,9.99,9.99,true,true,0.00,0.00,matched_declined,0.00,matched
paypal_us,TXN-100909,ORD-500909,SALE,settled,2026-06-09 17:40:45,QVB1PZRY7Z379TMV5,Website Payment,Completed,2026-06-09 17:40:45,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101529,ORD-501529,SALE,settled,2026-06-08 19:03:16,QVNFE1BUFBP3C93ET,Website Payment,Completed,2026-06-08 19:03:16,USD,24.99,24.99,true,true,24.99,24.99,matched,0.00,matched
paypal_us,TXN-100929,ORD-500929,SALE,settled,2026-06-19 10:40:18,RBPGWEAHN92J2LCEB,Website Payment,Completed,2026-06-19 10:40:18,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101246,ORD-501246,SALE,settled,2026-06-06 17:33:33,REKHLXFYS8KYUENJJ,Website Payment,Completed,2026-06-06 17:33:33,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100841,ORD-500841,SALE,settled,2026-06-27 14:02:52,RJ02GVYBC732N06LC,Website Payment,Completed,2026-06-27 14:02:52,USD,4.99,4.99,true,true,4.99,4.99,matched,0.00,matched
paypal_us,TXN-100825,ORD-500825,SALE,settled,2026-06-12 14:20:07,RTXTV7UBM8GML1N0P,Website Payment,Completed,2026-06-12 14:20:07,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101086,ORD-501086,SALE,settled,2026-06-05 14:08:11,RUB0MU1KWUWSJWNP2,Website Payment,Completed,2026-06-05 14:08:11,USD,4.99,4.99,true,true,4.99,4.99,matched,0.00,matched
paypal_us,TXN-100576,ORD-500576,SALE,settled,2026-06-03 09:00:23,RXGHFYZJ7Q6NKQCYP,Website Payment,Completed,2026-06-03 09:00:23,USD,4.99,4.99,true,true,4.99,4.99,matched,0.00,matched
paypal_us,TXN-101926,ORD-501926,SALE,settled,2026-06-03 13:03:51,S8DHEG66RBTKM3VA9,Website Payment,Completed,2026-06-03 13:03:51,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-102009,ORD-502009,SALE,settled,2026-06-08 12:35:41,S8LDT07JXQ1K2C1M5,Website Payment,Completed,2026-06-08 12:35:41,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100840,ORD-500840,SALE,settled,2026-06-14 09:58:53,SB9W7U5FE0EMHTUA6,Website Payment,Completed,2026-06-14 09:58:53,USD,24.99,24.99,true,true,24.99,24.99,matched,0.00,matched
paypal_us,TXN-100310,ORD-500310,SALE,settled,2026-06-04 08:35:26,SQYEE805ERVLD8AA1,Website Payment,Completed,2026-06-04 08:35:26,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101205,ORD-501205,SALE,settled,2026-06-24 14:33:10,SSMN7U4Y73FHMCWVX,Website Payment,Completed,2026-06-24 14:33:10,USD,4.99,4.99,true,true,4.99,4.99,matched,0.00,matched
paypal_us,TXN-101092,ORD-501092,SALE,settled,2026-06-07 08:07:53,SUTHU1LT8DXT7MYC7,Website Payment,Completed,2026-06-07 08:07:53,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100855,ORD-500855,SALE,settled,2026-06-29 11:47:41,T5P7HAX655MW5HR17,Website Payment,Completed,2026-06-29 11:47:41,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101518,ORD-501518,SALE,settled,2026-06-12 09:39:37,T96LEY8TN49T9WCDA,Website Payment,Completed,2026-06-12 09:39:37,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-102020,ORD-502020,SALE,settled,2026-06-19 11:16:18,TBU2A5RW2XUM9FL82,Website Payment,Completed,2026-06-19 11:16:18,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100413,ORD-500413,SALE,settled,2026-06-21 15:25:42,TKRT6E6R1BGCVBZAB,Website Payment,Completed,2026-06-21 15:25:42,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101568,ORD-501568,SALE,settled,2026-06-09 17:45:49,TRV8Z2QYARBGRXBEN,Website Payment,Completed,2026-06-09 17:45:49,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101072,ORD-501072,SALE,declined,2026-06-03 18:15:37,TSD25ZN9UZQBZUZEG,Website Payment,Denied,2026-06-03 18:45:37,USD,59.99,59.99,true,true,0.00,0.00,matched_declined,0.00,matched
paypal_us,TXN-101893,ORD-501893,SALE,settled,2026-06-03 20:22:44,UAQDTD6RXQN25K1K6,Website Payment,Completed,2026-06-03 20:22:44,USD,24.99,24.99,true,true,24.99,24.99,matched,0.00,matched
paypal_us,TXN-101247,ORD-501247,SALE,settled,2026-06-18 13:28:46,UCHR3XC1A80HD75GQ,Website Payment,Completed,2026-06-18 13:28:46,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101357,ORD-501357,SALE,settled,2026-06-08 17:24:28,UH9EG53F95WHUBLFH,Website Payment,Completed,2026-06-08 17:24:28,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100185,ORD-500185,SALE,settled,2026-06-21 12:35:41,UM6B59PR06K1FTAKW,Website Payment,Completed,2026-06-21 12:35:41,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-102018,ORD-502018,SALE,settled,2026-06-02 11:47:51,V1JBVY475NHGAT9CA,Website Payment,Completed,2026-06-02 11:47:51,USD,4.99,4.99,true,true,4.99,4.99,matched,0.00,matched
paypal_us,TXN-101308,ORD-501308,SALE,settled,2026-06-16 08:39:14,VBN2BVG0BU2HQ2LEH,Website Payment,Completed,2026-06-16 08:39:14,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100140,ORD-500140,SALE,settled,2026-06-16 08:51:06,VDL9AH4J6TNXYN229,Website Payment,Completed,2026-06-16 08:51:06,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101681,ORD-501681,SALE,declined,2026-06-23 18:43:27,WXVG52PU9PC6QW72X,Website Payment,Denied,2026-06-23 19:13:27,USD,24.99,24.99,true,true,0.00,0.00,matched_declined,0.00,matched
paypal_us,TXN-100043,ORD-500043,SALE,settled,2026-06-18 18:04:51,X3TK2XPVATAGDNLVQ,Website Payment,Completed,2026-06-18 18:04:51,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-107814,ORD-501506,REFUND,settled,2026-06-19 09:02:02,XA5RDYU61G2490R59,Refund,Refunded,2026-06-19 09:02:02,USD,9.99,-9.99,true,true,-9.99,-9.99,matched,0.00,matched
paypal_us,TXN-101109,ORD-501109,SALE,settled,2026-06-14 19:05:06,XBTW0T7M1THLEF2V7,Website Payment,Completed,2026-06-14 19:05:06,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-102010,ORD-502010,SALE,settled,2026-06-13 13:16:04,XD9T7CYY3DWXHT5NC,Website Payment,Completed,2026-06-13 13:16:04,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100998,ORD-500998,SALE,settled,2026-06-02 10:52:00,Y8X4JTTPTK9MDVZ5U,Website Payment,Completed,2026-06-02 10:52:00,USD,24.99,24.99,true,true,24.99,24.99,matched,0.00,matched
paypal_us,TXN-100101,ORD-500101,SALE,settled,2026-06-22 14:13:00,YB403EYR7PRELQZGX,Website Payment,Completed,2026-06-22 14:13:00,USD,24.99,24.99,true,true,24.99,24.99,matched,0.00,matched
paypal_us,TXN-101142,ORD-501142,SALE,settled,2026-06-08 18:49:34,YBGNG3Y6J7DTK7KL3,Website Payment,Completed,2026-06-08 18:49:34,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100233,ORD-500233,SALE,settled,2026-06-25 09:21:50,YFBD7Y1HG2NY06TE4,Website Payment,Completed,2026-06-25 09:21:50,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101323,ORD-501323,SALE,settled,2026-06-12 09:08:42,YKFHVP10DFY9MC1PS,Website Payment,Completed,2026-06-12 09:08:42,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101446,ORD-501446,SALE,settled,2026-06-03 14:04:21,YYGFLVPLT3HQKB5GX,Website Payment,Completed,2026-06-03 14:04:21,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-101332,ORD-501332,SALE,settled,2026-06-18 15:21:56,Z67V4HA5297DBS92M,Website Payment,Completed,2026-06-18 15:21:56,USD,9.99,9.99,true,true,9.99,9.99,matched,0.00,matched
paypal_us,TXN-100502,ORD-500502,SALE,settled,2026-06-15 10:46:13,ZRBYFBXZ1TVX1EKR1,Website Payment,Completed,2026-06-15 10:46:13,USD,59.99,59.99,true,true,59.99,59.99,matched,0.00,matched
paypal_eu,TXN-103741,ORD-503741,SALE,settled,2026-06-01 16:09:48,T2E9Y8VD4FS6FSVYN,Website Payment,Completed,2026-06-01 16:09:48,GBP,4.49,4.49,true,true,5.77,5.77,matched,0.00,matched
paypal_eu,TXN-103841,ORD-503841,SALE,settled,2026-06-01 11:50:26,AVD2YUTYBPT1TE596,Website Payment,Completed,2026-06-01 11:50:26,GBP,21.99,21.99,true,true,28.25,28.25,matched,0.00,matched
paypal_eu,TXN-102669,ORD-502669,SALE,settled,2026-06-01 08:17:07,ZEW9RTFHKTBFQT5E3,Website Payment,Completed,2026-06-01 08:17:07,GBP,8.99,8.99,true,true,11.55,11.55,matched,0.00,matched
paypal_eu,TXN-103370,ORD-503370,SALE,settled,2026-06-01 11:41:15,X23MHD3RCRRXRRLQL,Website Payment,Completed,2026-06-01 11:41:15,GBP,54.99,54.99,true,true,70.65,70.65,matched,0.00,matched
paypal_eu,TXN-102403,ORD-502403,SALE,settled,2026-06-01 16:03:48,9MRDHX4BZJJVKWC3A,Website Payment,Completed,2026-06-01 16:03:48,GBP,8.99,8.99,true,true,11.55,11.55,matched,0.00,matched
paypal_eu,TXN-103133,ORD-503133,SALE,settled,2026-06-01 18:44:50,Q1K1SB05FJFAT5SNJ,Website Payment,Completed,2026-06-01 18:44:50,GBP,8.99,8.99,true,true,11.55,11.55,matched,0.00,matched
paypal_eu,TXN-102244,ORD-502244,SALE,settled,2026-06-01 13:46:11,STTGY72LV4YHCDF1C,Website Payment,Completed,2026-06-01 13:46:11,GBP,21.99,21.99,true,true,28.25,28.25,matched,0.00,matched
paypal_eu,TXN-103463,ORD-503463,SALE,declined,2026-06-01 08:05:02,0DRQ0928NVSA52MA3,Website Payment,Denied,2026-06-01 08:35:02,GBP,4.49,4.49,true,true,0.00,0.00,matched_declined,0.00,matched
paypal_eu,TXN-103871,ORD-503871,SALE,settled,2026-06-01 16:56:34,SFPU1QBF8VEFZ83SP,Website Payment,Completed,2026-06-01 16:56:34,GBP,8.99,8.99,true,true,11.55,11.55,matched,0.00,matched
paypal_eu,TXN-102279,ORD-502279,SALE,settled,2026-06-02 14:24:17,LSE8HAD6K5A58TQ9B,Website Payment,Completed,2026-06-02 14:24:17,GBP,8.99,8.99,true,true,11.54,11.54,matched,0.00,matched
paypal_eu,TXN-102303,ORD-502303,SALE,settled,2026-06-02 16:59:31,8DCP70E15V8DU89VC,Website Payment,Completed,2026-06-02 16:59:31,GBP,21.99,21.99,true,true,28.22,28.22,matched,0.00,matched
paypal_eu,TXN-102815,ORD-502815,SALE,settled,2026-06-02 15:41:08,8J7EY5HES4LDR625F,Website Payment,Completed,2026-06-02 15:41:08,GBP,21.99,21.99,true,true,28.22,28.22,matched,0.00,matched
paypal_eu,TXN-102881,ORD-502881,SALE,settled,2026-06-02 18:45:28,501TYL3LTQV0YN30U,Website Payment,Completed,2026-06-02 18:45:28,GBP,21.99,21.99,true,true,28.22,28.22,matched,0.00,matched
paypal_eu,TXN-107871,ORD-503841,REFUND,settled,2026-06-02 14:41:26,9GVTQRQYCFSTH31UU,Refund,Refunded,2026-06-02 14:41:26,GBP,21.99,-21.99,true,true,-28.22,-28.22,matched,0.00,matched
paypal_eu,TXN-102503,ORD-502503,SALE,settled,2026-06-02 13:03:49,VV08XBBTAUBESJ05U,Website Payment,Completed,2026-06-02 13:03:49,GBP,54.99,54.99,true,true,70.57,70.57,matched,0.00,matched
paypal_eu,TXN-102168,ORD-502168,SALE,settled,2026-06-02 14:23:50,YMZYJERQ9UNAF5XT4,Website Payment,Completed,2026-06-02 14:23:50,GBP,8.99,8.99,true,true,11.54,11.54,matched,0.00,matched
paypal_eu,TXN-103693,ORD-503693,SALE,settled,2026-06-02 13:01:00,JMRSLYEQH4NFFSU5Z,Website Payment,Completed,2026-06-02 13:01:00,GBP,21.99,21.99,true,true,28.22,28.22,matched,0.00,matched
paypal_eu,TXN-102959,ORD-502959,SALE,declined,2026-06-02 10:54:04,1VWNKJJ054C3NEPSX,Website Payment,Denied,2026-06-02 11:24:04,GBP,21.99,21.99,true,true,0.00,0.00,matched_declined,0.00,matched
paypal_eu,TXN-102833,ORD-502833,SALE,settled,2026-06-02 19:02:52,YB35QXS4U6458ZAEW,Website Payment,Completed,2026-06-02 19:02:52,GBP,8.99,8.99,true,true,11.54,11.54,matched,0.00,matched
paypal_eu,TXN-103786,ORD-503786,SALE,settled,2026-06-02 16:04:24,4XK2JXEDX9QGTQG7R,Website Payment,Completed,2026-06-02 16:04:24,GBP,21.99,21.99,true,true,28.22,28.22,matched,0.00,matched
paypal_eu,TXN-103079,ORD-503079,SALE,settled,2026-06-02 09:38:11,HBRX04CGE0HA22C62,Website Payment,Completed,2026-06-02 09:38:11,GBP,8.99,8.99,true,true,11.54,11.54,matched,0.00,matched
paypal_eu,TXN-103576,ORD-503576,SALE,settled,2026-06-03 10:04:05,6LMMUYQLQ5Z5FZNYJ,Website Payment,Completed,2026-06-03 10:04:05,GBP,54.99,54.99,true,true,70.52,70.52,matched,0.00,matched
paypal_eu,TXN-103418,ORD-503418,SALE,settled,2026-06-03 11:43:20,MF7G0T1VW3RGAD9RT,Website Payment,Completed,2026-06-03 11:43:20,GBP,8.99,8.99,true,true,11.53,11.53,matched,0.00,matched
paypal_eu,TXN-102732,ORD-502732,SALE,settled,2026-06-03 14:00:40,09RKHUVE46NWP02SZ,Website Payment,Completed,2026-06-03 14:00:40,GBP,8.99,8.99,true,true,11.53,11.53,matched,0.00,matched
paypal_eu,TXN-103088,ORD-503088,SALE,settled,2026-06-03 13:05:06,WRLB32LUTQ8XXREQL,Website Payment,Completed,2026-06-03 13:05:06,GBP,54.99,54.99,true,true,70.52,70.52,matched,0.00,matched
paypal_eu,TXN-102256,ORD-502256,SALE,declined,2026-06-03 18:07:15,YX0B37GEEPB9CWD3B,Website Payment,Denied,2026-06-03 18:37:15,GBP,4.49,4.49,true,true,0.00,0.00,matched_declined,0.00,matched
paypal_eu,TXN-102134,ORD-502134,SALE,settled,2026-06-03 16:00:38,0WRWHP7CS06RRK5SE,Website Payment,Completed,2026-06-03 16:00:38,GBP,8.99,8.99,true,true,11.53,11.53,matched,0.00,matched
paypal_eu,TXN-102153,ORD-502153,SALE,settled,2026-06-03 11:30:39,R3N3M7NJJ1Y5DJQEN,Website Payment,Completed,2026-06-03 11:30:39,GBP,8.99,8.99,true,true,11.53,11.53,matched,0.00,matched
paypal_eu,TXN-102487,ORD-502487,SALE,settled,2026-06-03 10:46:41,X84VNP9R0KSAKDB5P,Website Payment,Completed,2026-06-03 10:46:41,GBP,8.99,8.99,true,true,11.53,11.53,matched,0.00,matched
paypal_eu,TXN-102829,ORD-502829,SALE,declined,2026-06-04 16:31:32,MGRAEKQTRV6282S9G,Website Payment,Denied,2026-06-04 17:01:32,GBP,8.99,8.99,true,true,0.00,0.00,matched_declined,0.00,matched
paypal_eu,TXN-103166,ORD-503166,SALE,settled,2026-06-04 11:53:57,9B1DUGKKNP37EC0AB,Website Payment,Completed,2026-06-04 11:53:57,GBP,8.99,8.99,true,true,11.56,11.56,matched,0.00,matched
paypal_eu,TXN-102977,ORD-502977,SALE,settled,2026-06-04 15:09:58,G4CDYC081T7N61HZ4,Website Payment,Completed,2026-06-04 15:09:58,GBP,8.99,8.99,true,true,11.56,11.56,matched,0.00,matched
paypal_eu,TXN-103660,ORD-503660,SALE,settled,2026-06-04 12:54:49,KLW8YVR139A719H38,Website Payment,Completed,2026-06-04 12:54:49,GBP,8.99,8.99,true,true,11.56,11.56,matched,0.00,matched
paypal_eu,TXN-103312,ORD-503312,SALE,settled,2026-06-04 12:41:13,UERKLVJQ9RMLWBZJW,Website Payment,Completed,2026-06-04 12:41:13,GBP,8.99,8.99,true,true,11.56,11.56,matched,0.00,matched
paypal_eu,TXN-102497,ORD-502497,SALE,settled,2026-06-04 17:58:22,JXV9Y3AXQVZBHJ0X1,Website Payment,Completed,2026-06-04 17:58:22,GBP,4.49,4.49,true,true,5.78,5.78,matched,0.00,matched
paypal_eu,TXN-102620,ORD-502620,SALE,settled,2026-06-04 12:33:32,NZVE91HYWDK860P5A,Website Payment,Completed,2026-06-04 12:33:32,GBP,54.99,54.99,true,true,70.73,70.73,matched,0.00,matched
paypal_eu,TXN-103719,ORD-503719,SALE,settled,2026-06-04 10:09:22,CGDM6FNGY04MEN4MC,Website Payment,Completed,2026-06-04 10:09:22,GBP,54.99,54.99,true,true,70.73,70.73,matched,0.00,matched
paypal_eu,TXN-102633,ORD-502633,SALE,settled,2026-06-05 15:37:59,BFFTVBNS748395LEM,Website Payment,Completed,2026-06-05 15:37:59,GBP,21.99,21.99,true,true,28.34,28.34,matched,0.00,matched
paypal_eu,TXN-102180,ORD-502180,SALE,settled,2026-06-05 14:20:39,EB6DN62TYKZMBD6TG,Website Payment,Completed,2026-06-05 14:20:39,GBP,8.99,8.99,true,true,11.58,11.58,matched,0.00,matched
paypal_eu,TXN-103731,ORD-503731,SALE,settled,2026-06-05 17:05:04,A580Y6DXHHM2BV3MQ,Website Payment,Completed,2026-06-05 17:05:04,GBP,8.99,8.99,true,true,11.58,11.58,matched,0.00,matched
paypal_eu,TXN-103339,ORD-503339,SALE,settled,2026-06-05 17:34:43,220KCJRREY9CTX03W,Website Payment,Completed,2026-06-05 17:34:43,GBP,21.99,21.99,true,true,28.34,28.34,matched,0.00,matched
paypal_eu,TXN-102410,ORD-502410,SALE,settled,2026-06-05 17:00:00,P2E6BHMQ08CKJDQC0,Website Payment,Completed,2026-06-05 17:00:00,GBP,8.99,8.99,true,true,11.58,11.58,matched,0.00,matched
paypal_eu,TXN-102924,ORD-502924,SALE,settled,2026-06-05 11:41:50,TSQ8H9K8HLPMDU0ZR,Website Payment,Completed,2026-06-05 11:41:50,GBP,21.99,21.99,true,true,28.34,28.34,matched,0.00,matched
paypal_eu,TXN-103774,ORD-503774,SALE,declined,2026-06-05 08:09:00,22LA1JHF7VCWV3MT6,Website Payment,Denied,2026-06-05 08:39:00,GBP,8.99,8.99,true,true,0.00,0.00,matched_declined,0.00,matched
