psp,txn_id,order_id,operation_type,provider_ref,currency,cause,corrected_from,engine_usd,provider_usd,corrected_usd,correction_usd
paypal_us,TXN-101388,ORD-501388,SALE,NHVCW0FTQ7LD54KS1,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-100163,ORD-500163,SALE,NW6YRY4KMQJ13GJG7,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100620,ORD-500620,SALE,PBHRYB71XNFBGDA3E,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-101745,ORD-501745,SALE,PDVYZD6GBB9VGZ6DP,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101585,ORD-501585,SALE,PRFY0W62NTCYSGHD7,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-100796,ORD-500796,SALE,PYNHW7XQM9BV3MWYU,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-101426,ORD-501426,SALE,QDLLBR0YAVCCAZH0D,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-100871,ORD-500871,SALE,QDS5QTS0Y3SG2FVN5,USD,matched_declined,engine,0.00,0.00,0.00,0.00
paypal_us,TXN-100866,ORD-500866,SALE,QEDF89XL8SVS5XUGG,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101169,ORD-501169,SALE,QJFSWK0W14WSPZ393,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-101603,ORD-501603,SALE,QLTWRSQENN9V5HPDF,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-100014,ORD-500014,SALE,R0GBQ1CHPMSCR7864,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101993,ORD-501993,SALE,R4CJCVKRQQWDUBAXH,USD,matched,engine,4.99,4.99,4.99,0.00
paypal_us,TXN-100690,ORD-500690,SALE,RC2ZTTUK1PB4E6JYF,USD,matched_declined,engine,0.00,0.00,0.00,0.00
paypal_us,TXN-101710,ORD-501710,SALE,RPUSAJ1Y2H01EZZ07,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101353,ORD-501353,SALE,S6T4CN4UQ1LH1XQX0,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-100188,ORD-500188,SALE,SB8Q6WZE6U49ZD264,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100080,ORD-500080,SALE,SE833NG9WLV0Y9315,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100617,ORD-500617,SALE,SXNZQCGAS4P3M05KL,USD,matched,engine,4.99,4.99,4.99,0.00
paypal_us,TXN-101781,ORD-501781,SALE,TCSTNPB82DM6DG5KD,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101396,ORD-501396,SALE,U064VSPMCSR5DT8MA,USD,matched,engine,4.99,4.99,4.99,0.00
paypal_us,TXN-100770,ORD-500770,SALE,U20M9S06EVFNBZAG6,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-100115,ORD-500115,SALE,U4Y1FLT9HCTRAB1E4,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-101793,ORD-501793,SALE,U6RTH1ZQ4BNAG310M,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100187,ORD-500187,SALE,UAAWT08RHBP5BV7MK,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101358,ORD-501358,SALE,URQRYQXFN66EM333R,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-101089,ORD-501089,SALE,URQYQGKGU0FZ8QTPN,USD,matched_declined,engine,0.00,0.00,0.00,0.00
paypal_us,TXN-101779,ORD-501779,SALE,UTPPJKQL4AP6M58ZG,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100282,ORD-500282,SALE,V6RAM8WCMXJDE3U2F,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-101633,ORD-501633,SALE,VB4RKZQSH1S54K7FR,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100424,ORD-500424,SALE,VRLH17RBDNQJ2UEL0,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100137,ORD-500137,SALE,VTW903CGTBKCUDH2J,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-101284,ORD-501284,SALE,WCUV1UBQY5AVVVV7N,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101305,ORD-501305,SALE,X2S4P9W17FL4TQTT9,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100961,ORD-500961,SALE,XHE18G2ZWBX3HX9NV,USD,matched,engine,4.99,4.99,4.99,0.00
paypal_us,TXN-100533,ORD-500533,SALE,XN0V24XZAJGKNFH1V,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-101123,ORD-501123,SALE,XVKE92L24BKHARQ91,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101800,ORD-501800,SALE,Y8WX1C6CDVX386W5F,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100603,ORD-500603,SALE,Y9QAASWXEWBK7063X,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100726,ORD-500726,SALE,YEA0BKYSRL07Q9VM6,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-101819,ORD-501819,SALE,YMKRVHVWWTZ5ELBLP,USD,matched,engine,4.99,4.99,4.99,0.00
paypal_us,TXN-101987,ORD-501987,SALE,Z1NCUR6G5KUB18UUH,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101129,ORD-501129,SALE,ZA3C5YTLGWJF21RLU,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101872,ORD-501872,SALE,ZSNNYFZSURLRE7A6K,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-101782,ORD-501782,SALE,08CL2KP6QT2N15E84,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101857,ORD-501857,SALE,0S0GYFLRTEPJ483C7,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100206,ORD-500206,SALE,1RNCDETR4Y5AFSRQ1,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-100970,ORD-500970,SALE,1TMX4BMZFBD5GHAGN,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100835,ORD-500835,SALE,1UYESTCX94RTW789Q,USD,matched,engine,4.99,4.99,4.99,0.00
paypal_us,TXN-100983,ORD-500983,SALE,2SG4K0C3YHH3XSQMK,USD,matched_declined,engine,0.00,0.00,0.00,0.00
paypal_us,TXN-100936,ORD-500936,SALE,2TSBLA4KTCDU76QKS,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-100046,ORD-500046,SALE,32JMEH6UMMYJ50JJ4,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-102047,ORD-502047,SALE,362WKPST9UNP85KXC,USD,matched_declined,engine,0.00,0.00,0.00,0.00
paypal_us,TXN-100406,ORD-500406,SALE,3EFSBPQ35HJC7TXFU,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-100974,ORD-500974,SALE,3KHTSUTYHLUVDPRVU,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-102024,ORD-502024,SALE,3N79Q4H668LR4LK41,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100669,ORD-500669,SALE,3SPSLYG68593W4SYE,USD,matched_declined,engine,0.00,0.00,0.00,0.00
paypal_us,TXN-100362,ORD-500362,SALE,3Y2V7K0DZ6KGHV6Y8,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101972,ORD-501972,SALE,49YLP0ZWXFNR4R2CQ,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-102015,ORD-502015,SALE,4C1A8F4SNF20PSJPP,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101336,ORD-501336,SALE,4LU6CXXKFMNMEJYW2,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-102021,ORD-502021,SALE,4UVZ6BMZGTJ543PY5,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101314,ORD-501314,SALE,50FXHNGDAZBCCT2Q8,USD,matched,engine,4.99,4.99,4.99,0.00
paypal_us,TXN-101846,ORD-501846,SALE,512JC970F6CCAJKA7,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100545,ORD-500545,SALE,51CVFFYEMH2ATJ3Y2,USD,matched_declined,engine,0.00,0.00,0.00,0.00
paypal_us,TXN-101517,ORD-501517,SALE,52KV5G8FRRK2FH4AD,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-101982,ORD-501982,SALE,5MQ17KZ0DC1YDHJ3D,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-100934,ORD-500934,SALE,5V0DED13JMQ34C7SZ,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-101286,ORD-501286,SALE,6A3Q350UEPSF1H688,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100357,ORD-500357,SALE,6BT59B7RKSKL9F1VR,USD,matched,engine,4.99,4.99,4.99,0.00
paypal_us,TXN-101114,ORD-501114,SALE,6G1JFTYUB85SBJZTN,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-101125,ORD-501125,SALE,6K93K852J209PJ61G,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100652,ORD-500652,SALE,6MJJYX3ANTSBGHG25,USD,matched,engine,4.99,4.99,4.99,0.00
paypal_us,TXN-100532,ORD-500532,SALE,71YGJUMJX9J4SDS6L,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-100107,ORD-500107,SALE,730PSK94Y81GP2PTE,USD,matched_declined,engine,0.00,0.00,0.00,0.00
paypal_us,TXN-101619,ORD-501619,SALE,7CEUQ4XLLX9FRN88W,USD,matched,engine,4.99,4.99,4.99,0.00
paypal_us,TXN-100232,ORD-500232,SALE,7Q2Q3ZN9R2GFFKZ6Y,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100641,ORD-500641,SALE,7SDHZD8NYJ3B8XT9B,USD,matched_declined,engine,0.00,0.00,0.00,0.00
paypal_us,TXN-101965,ORD-501965,SALE,83H8W71WWRX7W0UWB,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-101174,ORD-501174,SALE,8DCQ7MX9YK8ZVTXAK,USD,matched,engine,4.99,4.99,4.99,0.00
paypal_us,TXN-107810,ORD-501346,REFUND,8FP8G4MTJHK5WGCDV,USD,matched,engine,-5.00,-5.00,-5.00,0.00
paypal_us,TXN-100457,ORD-500457,SALE,8RPZY4BWKX1YRUUZX,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100959,ORD-500959,SALE,8TSLAUUMA0QH7S74H,USD,matched,engine,4.99,4.99,4.99,0.00
paypal_us,TXN-100455,ORD-500455,SALE,8WU4GX84T5CTE2J5Q,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101087,ORD-501087,SALE,8ZKGX4NFK23TK6HKG,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-100933,ORD-500933,SALE,9HKLKMA4UT0QJEB52,USD,matched_declined,engine,0.00,0.00,0.00,0.00
paypal_us,TXN-100461,ORD-500461,SALE,9R1R6HDF49QZ2SWV0,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100299,ORD-500299,SALE,A5LE7QW3R1B0ZJFSB,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-101233,ORD-501233,SALE,AH9L7SHK1K6NAYZRD,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100500,ORD-500500,SALE,B8HTTHYFW43WY4LLA,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100144,ORD-500144,SALE,BGAZYQXZ0MQXHA88S,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101031,ORD-501031,SALE,BRXSZW85NW8LXA7YH,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-100568,ORD-500568,SALE,BWP976UV5N7KSPYUB,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100121,ORD-500121,SALE,CDENDAWVJJH2G2V8Q,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100848,ORD-500848,SALE,CDT8BX33RSDMHYFFV,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-101289,ORD-501289,SALE,CQ4MXF45DAUDCMQ93,USD,matched,engine,4.99,4.99,4.99,0.00
paypal_us,TXN-101482,ORD-501482,SALE,CSWPH56W5AU94DFMN,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100836,ORD-500836,SALE,DH3GM4MXYBA5WH4FU,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101219,ORD-501219,SALE,DUPJ3CTUDV2TYJASF,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100511,ORD-500511,SALE,E3DJUAT933U503B0E,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100448,ORD-500448,SALE,ENZDDX20V5FXC90BQ,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-100176,ORD-500176,SALE,EQJU33YPE1HUVJ79C,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101328,ORD-501328,SALE,ETBDP1KBWWL7Q09AP,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100255,ORD-500255,SALE,EZF18RLF3U2N0CG1F,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-102046,ORD-502046,SALE,FQ1AWPGG9LZZKA493,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-100070,ORD-500070,SALE,FVHT8W58RNHTECA91,USD,matched,engine,4.99,4.99,4.99,0.00
paypal_us,TXN-101626,ORD-501626,SALE,GTJM6C3Y2V9Y3D3MD,USD,matched_declined,engine,0.00,0.00,0.00,0.00
paypal_us,TXN-101180,ORD-501180,SALE,H25QP4ZRNRZD9Q0SB,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100640,ORD-500640,SALE,H8PAFRQQ7ZES3FQQW,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-100330,ORD-500330,SALE,HD1X664H308FCX09Z,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101068,ORD-501068,SALE,HG33LBKPSS7ML4WGX,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101507,ORD-501507,SALE,HPNUJ9KHGTME4E3NK,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-100302,ORD-500302,SALE,HVCEJFB9WEPV8FH5Y,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101671,ORD-501671,SALE,HZXDT2QJW3FBNLNFG,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-100943,ORD-500943,SALE,JER1UC2ZXJG8K8AH9,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-100051,ORD-500051,SALE,JZRW7JLMMZQG5Z22N,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100341,ORD-500341,SALE,K5BK7RG7UWF0X72MU,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-100570,ORD-500570,SALE,K8B81L6NC0LJPT59L,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100090,ORD-500090,SALE,KBUBJ87W8FX3FU9PE,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101479,ORD-501479,SALE,KJ30564SGYK12EWXU,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101011,ORD-501011,SALE,KR1HRNJ5G15QR08KF,USD,matched_declined,engine,0.00,0.00,0.00,0.00
paypal_us,TXN-100370,ORD-500370,SALE,L7WWHTFR7X0KAZ9YF,USD,matched,engine,4.99,4.99,4.99,0.00
paypal_us,TXN-101934,ORD-501934,SALE,LEA53JFY9FWUMLXR6,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100172,ORD-500172,SALE,M41QA5C2JSC96GPKZ,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101606,ORD-501606,SALE,M4PVG7VU2XDSMNKF4,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-101224,ORD-501224,SALE,M9VV9L8SRSLS8CFND,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101884,ORD-501884,SALE,MDHERGBF9YG75GG39,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101598,ORD-501598,SALE,MFBY6RPE2EKXZ0VPV,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-101364,ORD-501364,SALE,MGFR0GHQ2UME0N4JZ,USD,matched,engine,4.99,4.99,4.99,0.00
paypal_us,TXN-101721,ORD-501721,SALE,MN3J4DBSRB798DMRL,USD,matched,engine,4.99,4.99,4.99,0.00
paypal_us,TXN-101363,ORD-501363,SALE,MV8GNYCSH4K2W22KY,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-100698,ORD-500698,SALE,NAC8WFV74NN089AF4,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-101617,ORD-501617,SALE,NCVW4MSNN03TJ44WE,USD,matched,engine,4.99,4.99,4.99,0.00
paypal_us,TXN-100027,ORD-500027,SALE,NDZ675AXA732Z2PFV,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-100005,ORD-500005,SALE,NFQZ142PMP4P1BC2Q,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-101030,ORD-501030,SALE,NWR3BK7NYEMX9S8W8,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100677,ORD-500677,SALE,NXXQNJX0D8GE3T0VW,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-100758,ORD-500758,SALE,P0L19MZVPF0A4S2VH,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101151,ORD-501151,SALE,PG4EDYZ32L5TNN46F,USD,matched_declined,engine,0.00,0.00,0.00,0.00
paypal_us,TXN-101824,ORD-501824,SALE,Q0MKRPBF1YSJBHE5L,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101040,ORD-501040,SALE,Q49FRPFXT0FBNUAM9,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100774,ORD-500774,SALE,R803UULUVAD9Z8FES,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-100927,ORD-500927,SALE,R8AACCYBMES376Y2N,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100220,ORD-500220,SALE,R97ASKSET14KUXV9F,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101818,ORD-501818,SALE,RLTS8ETSP0CG9S6XP,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101837,ORD-501837,SALE,SCMBYMGAE54DRH5G5,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101172,ORD-501172,SALE,SF71L3KD6MP7K8HMQ,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101057,ORD-501057,SALE,SKV3VL92DTT4H5AYZ,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100396,ORD-500396,SALE,TANPCUGDDNZPA0JE7,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100199,ORD-500199,SALE,TL71EC5HS4GM5ZU7K,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100029,ORD-500029,SALE,UHNQS6FD5K9KEJL7N,USD,matched,engine,4.99,4.99,4.99,0.00
paypal_us,TXN-100718,ORD-500718,SALE,UNTEYVBKHCG0NN7LA,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-100895,ORD-500895,SALE,UP31L1Y6MXUU66ZCU,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-102005,ORD-502005,SALE,UYLXYKQ66UNUB3E2Y,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101772,ORD-501772,SALE,V4PBLZ3FTSHBJRJ7L,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-101222,ORD-501222,SALE,VPH3KUNGPVE7783EZ,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101765,ORD-501765,SALE,VR3C273WVYYFRR5UF,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100805,ORD-500805,SALE,W8R9TF6UJNEEF4RAU,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100316,ORD-500316,SALE,W9TU4W2EXTR7MGR4A,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100932,ORD-500932,SALE,WA4LJEE84M9UT3W5J,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-100252,ORD-500252,SALE,WJGCF8Y6R9GYV462C,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101149,ORD-501149,SALE,X2EAHNFNWPX5J7CE2,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-101084,ORD-501084,SALE,X5GLS72UBHTD6MTCU,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-100218,ORD-500218,SALE,XEW95BGX0NTYRDVTZ,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101126,ORD-501126,SALE,XUF8XGHQRQXQ35USZ,USD,matched,engine,4.99,4.99,4.99,0.00
paypal_us,TXN-101697,ORD-501697,SALE,XWEE1NGELPS8YEVLN,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100958,ORD-500958,SALE,Y5LD34JU90KMWU34P,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100153,ORD-500153,SALE,YCW2HFG6VX0DTW1B7,USD,matched,engine,4.99,4.99,4.99,0.00
paypal_us,TXN-107830,ORD-502028,REFUND,YHZV5NJKY45JWKSHP,USD,matched,engine,-4.99,-4.99,-4.99,0.00
paypal_us,TXN-101997,ORD-501997,SALE,YK2JRDAT1ZL6S7LKK,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101472,ORD-501472,SALE,ZLBH0TSL8F2YM065P,USD,matched_declined,engine,0.00,0.00,0.00,0.00
paypal_us,TXN-107785,ORD-500363,REFUND,ZN33Y0A8GCAW7QGU8,USD,matched,engine,-5.00,-5.00,-5.00,0.00
paypal_us,TXN-100516,ORD-500516,SALE,01G1668BWF0R8NJTM,USD,matched,engine,4.99,4.99,4.99,0.00
paypal_us,TXN-101726,ORD-501726,SALE,0L3Q6S89MPQX4Q264,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100414,ORD-500414,SALE,0P22ZR7ZUXFM7DZ3N,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-100179,ORD-500179,SALE,0RW6E54CRK84PU5WE,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101676,ORD-501676,SALE,14YZTY4M15M3BQKF0,USD,matched,engine,4.99,4.99,4.99,0.00
paypal_us,TXN-100081,ORD-500081,SALE,1DSU9NFWUZLQC1NF2,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101838,ORD-501838,SALE,1EX9RPEAPUT70RHJV,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-100524,ORD-500524,SALE,1Y93MLFUEJENQCEXR,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101580,ORD-501580,SALE,24W6JZMZTDTYCRLTP,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-101248,ORD-501248,SALE,28UFJN1ADT03V1KX8,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-100454,ORD-500454,SALE,2DRNPXY79GCDL7MFT,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-100798,ORD-500798,SALE,301SMFSULJNQJ28MV,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-101725,ORD-501725,SALE,3D7C4MLKGHDGSJEQ1,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-101780,ORD-501780,SALE,3R7YZKHG2X3XWH00B,USD,matched_declined,engine,0.00,0.00,0.00,0.00
paypal_us,TXN-100304,ORD-500304,SALE,3XXCHLGZWLRZ2462M,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101166,ORD-501166,SALE,4AYC0XX4ZEEL83HZS,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100007,ORD-500007,SALE,5LV5U517T0V48TX7M,USD,matched_declined,engine,0.00,0.00,0.00,0.00
paypal_us,TXN-101845,ORD-501845,SALE,5PJ7HWB2YV6ZM5ZRX,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-101761,ORD-501761,SALE,6NNMJG7LMA32K7H5U,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100584,ORD-500584,SALE,6P3FET9FGZUB4LQK3,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101091,ORD-501091,SALE,6VA8SS4UX0LP1CBGN,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100783,ORD-500783,SALE,7DB1W7PSUBYPUJS8A,USD,matched,engine,4.99,4.99,4.99,0.00
paypal_us,TXN-100986,ORD-500986,SALE,7NYC16852MALCDZ15,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100132,ORD-500132,SALE,7R82A7SLSXJAD72J1,USD,matched,engine,59.99,59.99,59.99,0.00
paypal_us,TXN-100885,ORD-500885,SALE,7RKC9P8JHP8KHUV1Q,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100843,ORD-500843,SALE,7X1JMAWNY7ABXMFXA,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100393,ORD-500393,SALE,7ZXDQLMCC36H7UREQ,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100801,ORD-500801,SALE,8H3ZMK72QUYCHA2RG,USD,matched_declined,engine,0.00,0.00,0.00,0.00
paypal_us,TXN-100680,ORD-500680,SALE,8W32J41F0WXVPBXAN,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100151,ORD-500151,SALE,9127KWXRV538YY2WJ,USD,matched,engine,24.99,24.99,24.99,0.00
paypal_us,TXN-101732,ORD-501732,SALE,969K9Z1DR8F2SUHHK,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100290,ORD-500290,SALE,9EH38DTUWC586U7QY,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101755,ORD-501755,SALE,9H1N4CB40M5W3M3TE,USD,matched_declined,engine,0.00,0.00,0.00,0.00
paypal_us,TXN-101064,ORD-501064,SALE,9LT5BB47U15G3AWVP,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-100418,ORD-500418,SALE,AB8LHTR0AHEHT3DXD,USD,matched,engine,9.99,9.99,9.99,0.00
paypal_us,TXN-101560,ORD-501560,SALE,AC72YTK3KWRLZYE8D,USD,matched,engine,4.99,4.99,4.99,0.00
paypal_us,TXN-100150,ORD-500150,SALE,ACL11W4R78T3U5YCX,USD,matched,engine,59.99,59.99,59.99,0.00
